成交记录ID,户型,小区名称,建筑面积,成交价,挂牌价,单价,成交周期,成交日期,朝向,装修,电梯,楼层,建筑类型
101105644251,2室2厅,裕昌太阳城,97.62,132,135,13522,87,2019.11.28,西南北,精装,,中楼层(共33层),板塔结合
101105485723,4室2厅,曲江龙邸,153,200,260,13072,105,2019.11.28,北南,毛坯,,中楼层(共33层),板塔结合
101106002081,1室1厅,上城小区,39.11,61,63,15598,46,2019.11.28,东,精装,,高楼层(共21层),塔楼
101106093244,2室2厅,彩云郡,88,106,109,12046,36,2019.11.28,南北,精装,,高楼层(共28层),板塔结合
101105746265,3室2厅,浐灞半岛A14区,161.97,217,230,13398,75,2019.11.28,南北,精装,,高楼层(共18层),板塔结合
101105942165,1室0厅,新西蓝一期,49.14,60,62,12211,52,2019.11.28,北,精装,,中楼层(共25层),塔楼
101104945919,3室2厅,融侨城,127.38,205,216,16094,168,2019.11.28,南北,精装,,高楼层(共33层),板楼
101104176784,3室2厅,汇鑫花园,147.52,230,248,15592,272,2019.11.28,南北,精装,,低楼层(共33层),板塔结合
101106329929,2室1厅,西贤庄,76,50,52,6533,7,2019.11.28,西南,简装,,高楼层(共6层),板塔结合
101103928749,2室2厅,公安莲湖分局家属院,103.06,103,105,9995,330,2019.11.28,南北,毛坯,,高楼层(共5层),板塔结合
101104634358,2室2厅,福邸铭门,95,134,138,14053,210,2019.11.28,南北,简装,,中楼层(共26层),塔楼
101104612588,2室2厅,华清园,84,70,70,8334,213,2019.11.28,南北,精装,,高楼层(共7层),板塔结合
101104224345,2室1厅,曲江千林郡,86.07,140,140,16266,265,2019.11.28,南,精装,,中楼层(共33层),板塔结合
101105754104,3室1厅,海德堡PARK,97.33,183,188,18803,74,2019.11.28,南,简装,,中楼层(共33层),板塔结合
101105830359,1室1厅,东尚蜂鸟,59.92,86,88,14270,66,2019.11.28,东,精装,,中楼层(共26层),塔楼
101106353188,3室2厅,永乐小区,93.95,92,94,9793,5,2019.11.28,南西北,精装,,中楼层(共6层),板楼
101106307024,2室1厅,华城国际小区,71.49,100,102,13988,10,2019.11.28,北,简装,,高楼层(共26层),塔楼
101103243100,1室1厅,东尚蜂鸟,60.64,85,88,14018,461,2019.11.28,西南,毛坯,,高楼层(共26层),塔楼
101105260867,1室1厅,东方罗马花园,39.57,53,54.8,13344,132,2019.11.28,南,简装,,高楼层(共27层),板塔结合
101105436383,2室1厅,五龙汤花园,86.03,99,105,11450,110,2019.11.28,西南,简装,,低楼层(共25层),塔楼
101105921452,2室1厅,华远海蓝城三期,80.55,129,132,15953,54,2019.11.28,南,精装,,中楼层(共20层),板塔结合
101106285758,2室2厅,金科天籁城,87.09,129,132,14813,13,2019.11.28,南北,简装,,中楼层(共33层),板塔结合
101105673321,3室2厅,曲江城市花园,92,140,142.9,15218,84,2019.11.28,南北,精装,,中楼层(共25层),板楼
101106296683,2室2厅,春天花园,78.8,85,85,10749,11,2019.11.28,南,简装,,中楼层(共19层),板塔结合
101106020548,2室2厅,天朗莱茵小城,84.02,112,114,13331,43,2019.11.28,东南,精装,,中楼层(共27层),板塔结合
101105464823,3室2厅,明丰阿基米德,133,135,145,10151,107,2019.11.28,南北,毛坯,,高楼层(共31层),板塔结合
101105290049,3室2厅,风度天城,122.03,132,135,10818,128,2019.11.28,西南,精装,,高楼层(共28层),塔楼
101106361075,1室1厅,时光2000月光阁,46.64,45,45,9649,3,2019.11.28,西南,其他,,中楼层(共10层),板楼
101106110325,3室2厅,巧克力公寓,71,106,112,14930,34,2019.11.28,东北,精装,,中楼层(共19层),塔楼
101104840370,3室2厅,公园南路25街坊,108,95,98,8797,181,2019.11.28,南北,简装,,中楼层(共8层),板楼
101105830943,3室2厅,紫薇田园都市J区,136.25,214,228,15707,65,2019.11.28,南北,简装,,中楼层(共6层),板楼
101105398109,3室1厅,融创天朗臻园,96,140,145,14584,114,2019.11.28,南,精装,,高楼层(共33层),板塔结合
101105593814,2室1厅,融侨馨苑,65,117,120,17970,92,2019.11.28,南,简装,,中楼层(共33层),板塔结合
101105299672,3室2厅,海荣雅庭花园,100.64,127,128,12620,126,2019.11.28,东南,简装,,中楼层(共23层),板楼
101105714009,3室2厅,恒大御景,135.85,160,168,11778,79,2019.11.28,南北,精装,,中楼层(共36层),板塔结合
101105348254,3室2厅,天朗蔚蓝东庭,93.2,110,118,11803,120,2019.11.28,南,其他,,低楼层(共30层),板塔结合
101106229517,2室1厅,中铁缤纷南郡,80.04,145,149,18116,19,2019.11.28,南,精装,,中楼层(共33层),板塔结合
101106123770,1室1厅,高新枫叶新都市,10,31,31,30200,32,2019.11.28,南,毛坯,,地下室,平房
101103732377,4室2厅,汇通太古城·青都新界,126,164,179,13000,375,2019.11.28,南北,精装,,高楼层(共32层),板塔结合
101105001571,3室2厅,万科东方传奇,120,228,241,19000,160,2019.11.28,南,精装,,高楼层(共34层),板塔结合
101105768343,3室2厅,紫薇田园都市B区,137.17,253,262,18445,72,2019.11.28,南北,精装,,低楼层(共18层),板楼
101106160922,3室2厅,西岸国际花园西苑,93.35,141,145,15084,27,2019.11.28,南北,精装,,高楼层(共18层),板楼
101104793611,2室2厅,百花明珠,105.33,125,127,11868,188,2019.11.28,南北,精装,,中楼层(共26层),板塔结合
101106050481,3室2厅,中冶一曲江山,146,300,310,20535,39,2019.11.28,南北,毛坯,,中楼层(共18层),板楼
101106329206,2室2厅,万科幸福里,78.21,126,128,16047,7,2019.11.28,东南,精装,,中楼层(共26层),板塔结合
101106353394,2室2厅,天赐颐府,97.39,145,148,14838,4,2019.11.28,南,精装,,高楼层(共26层),板楼
101105896340,4室2厅,中天锦庭,169,202,235,11953,57,2019.11.28,东南北,精装,,高楼层(共33层),板楼
101105911504,2室1厅,纸箱厂职工住宅小区,54.51,53,53,9723,55,2019.11.28,南,简装,,低楼层(共6层),板塔结合
101106015061,1室1厅,逸翠园二期i都会,41.34,75,77,18143,43,2019.11.28,东,简装,,中楼层(共28层),塔楼
101106372661,1室0厅,都市印象,41.26,145,147,35143,2,2019.11.28,东,其他,,高楼层(共21层),板塔结合
101105000366,3室1厅,万科东方传奇,120.7,240,228,19885,160,2019.11.28,南北,精装,,高楼层(共34层),板塔结合
101105179556,2室2厅,风度天城,86,110,119,12791,141,2019.11.27,东南,简装,,中楼层(共28层),塔楼
101102951072,3室2厅,五湖名邸东区,130.44,168,173,12842,540,2019.11.27,南北,毛坯,,低楼层(共33层),板塔结合
101106016502,2室1厅,西铁大明宫小区,63.75,77,79.5,12079,43,2019.11.27,南北,简装,,低楼层(共7层),板楼
101105058438,3室2厅,城市风景夏日景色二期,113.56,249,255,21927,153,2019.11.27,南北,精装,,中楼层(共32层),板塔结合
101103323562,3室2厅,恒大绿洲,113.54,133,143,11714,442,2019.11.27,南,精装,,高楼层(共32层),板塔结合
101105211462,2室2厅,斯惟小区,64.63,75,78,11590,137,2019.11.27,东北,简装,,高楼层(共18层),塔楼
101106079166,2室1厅,绿地国际花都,85.71,117,120,13628,37,2019.11.27,南,毛坯,,低楼层(共29层),板楼
101106151939,1室0厅,龙湖MOCO国际,40,31,34,7625,28,2019.11.27,北,精装,,低楼层(共31层),塔楼
101105559342,2室2厅,都市绿洲花园,85.72,98,103,11410,96,2019.11.27,南北,简装,,高楼层(共6层),板塔结合
101106189510,2室1厅,东新商住大厦,73.12,76,80,10394,24,2019.11.27,南,简装,,中楼层(共18层),板塔结合
101106230397,3室2厅,紫薇东进,128,145,150,11329,19,2019.11.27,南北,精装,,中楼层(共33层),塔楼
101105869724,1室0厅,云峰大厦,41.71,40,40.7,9591,61,2019.11.27,北,简装,,中楼层(共29层),板塔结合
101103906837,3室2厅,中海华庭,150.54,232,255,15412,336,2019.11.27,南北,精装,,低楼层(共24层),板塔结合
101105469177,3室2厅,仕嘉公寓A区（绿地世纪城）,147,227,240,15443,105,2019.11.27,南北,简装,,中楼层(共26层),板塔结合
101105864527,4室2厅,高新枫叶新都市,166.96,262,278,15693,61,2019.11.27,南北,简装,,低楼层(共7层),板楼
101105859725,2室1厅,红枫林,84.85,132,132,15557,62,2019.11.27,南,精装,,高楼层(共32层),板楼
101105874260,3室1厅,盛世长安,94.6,129,131,13637,60,2019.11.27,东南,精装,,低楼层(共18层),板塔结合
101106045592,3室2厅,浐灞半岛A15区,90.86,100,102,11006,39,2019.11.27,南北,简装,,中楼层(共24层),板塔结合
101105377324,2室2厅,陕西省人民医院家属院,87.02,92,95,10515,116,2019.11.27,南北,简装,,低楼层(共7层),板楼
101105921589,3室1厅,紫云溪,92.92,124,130,13292,53,2019.11.27,西南,简装,,低楼层(共26层),板塔结合
101106239139,1室1厅,爱西华庭,49.29,59,63,11970,17,2019.11.27,西,简装,,中楼层(共12层),板塔结合
101105474497,1室0厅,凯悦华庭,23.79,24,25,10089,104,2019.11.27,北,简装,,中楼层(共26层),塔楼
101103287736,3室2厅,暖山西安,134.45,166,175,12310,449,2019.11.27,南北,精装,,高楼层(共18层),板楼
101105446630,3室1厅,新兴骏景园2期,109.3,129,134.5,11793,108,2019.11.27,西南,简装,,高楼层(共27层),塔楼
101106024585,2室1厅,东方罗马花园,32.64,60,64,18383,41,2019.11.27,北,简装,,高楼层(共16层),板塔结合
101106282392,2室1厅,丝绸公司家属院,63.8,50,53,7837,12,2019.11.27,东西,简装,,中楼层(共7层),暂无数据
101106328149,2室2厅,锦园君逸东区,93.3,132,132,14095,6,2019.11.27,西南,精装,,低楼层(共18层),板塔结合
101105441728,3室2厅,上和城,122,178,184,14574,108,2019.11.27,东南,精装,,中楼层(共33层),板塔结合
101105744407,3室1厅,西安南郊铁路新村,77.63,117,117,15072,74,2019.11.27,南北,精装,,高楼层(共6层),板楼
101106307746,3室2厅,高科绿水东城四期,86.13,110,131,12772,8,2019.11.27,西南,其他,,中楼层(共33层),板塔结合
101104684647,2室2厅,白桦林间,91.89,170,173,18501,201,2019.11.27,西南,毛坯,,高楼层(共33层),板塔结合
101106352043,1室1厅,凯森福景雅苑,41.61,58,60,13819,3,2019.11.27,北,其他,,低楼层(共34层),板塔结合
101105956737,2室2厅,龙腾华府,85,105,110,12353,49,2019.11.26,南,精装,,高楼层(共33层),板塔结合
101106016839,1室0厅,斯惟小区,30.17,36,38,11933,42,2019.11.26,北,精装,,高楼层(共16层),塔楼
101105750671,2室1厅,龙湖枫香庭,80.07,141,145,17580,73,2019.11.26,西南,简装,,中楼层(共29层),板塔结合
101105374027,3室2厅,万科城二期,89.05,176,180,19765,116,2019.11.26,南北,精装,,低楼层(共25层),板塔结合
101106301127,3室2厅,法院家属院,101.16,100,105,9886,9,2019.11.26,南北,精装,,中楼层(共5层),板楼
101105683500,2室2厅,金辉天鹅湾,81.48,130,130,15955,81,2019.11.26,东南,精装,,高楼层(共12层),板塔结合
101105155884,4室2厅,长庆恒立苑住宅小区,149.97,98,100,6482,143,2019.11.26,东南北,毛坯,,中楼层(共24层),板塔结合
101106362235,2室1厅,东方社区104街坊,46,45,48,9783,2,2019.11.26,南北,其他,,低楼层(共6层),板楼
101105783368,2室2厅,昆明花园,93.09,137,139.7,14717,69,2019.11.26,南北,精装,,低楼层(共11层),板楼
101106006766,2室2厅,紫薇希望城西区,78.24,119,123,15210,43,2019.11.26,东南,简装,,高楼层(共18层),板塔结合
101106059260,1室1厅,翡丽城,48.61,71,76,14607,37,2019.11.26,西,简装,,高楼层(共27层),板塔结合
101103414354,2室2厅,太白小区,80.18,88,95,10976,428,2019.11.26,南北,简装,,高楼层(共6层),板楼
101104305206,3室2厅,西安卫光电工厂小区,124.98,128,135,10242,253,2019.11.26,南北,简装,,中楼层(共7层),板楼
101105274380,1室0厅,民乐园万达小区,38,50,52,13158,128,2019.11.26,西,简装,,中楼层(共9层),板塔结合
101105978840,2室1厅,华远海蓝城六期,65,84,88,12847,46,2019.11.26,南,毛坯,,中楼层(共31层),板塔结合
101106135867,2室1厅,首创漫香郡,91.33,134,138,14673,29,2019.11.26,南,精装,,低楼层(共33层),板塔结合
101106147616,3室2厅,保利心语花园,115,175,178,15218,27,2019.11.26,南北,毛坯,,高楼层(共34层),板塔结合
101106177148,3室2厅,西安航天城,85.21,128,133,15022,24,2019.11.26,西南,精装,,高楼层(共30层),板塔结合
101104982747,1室0厅,凤城九号,45.4,69,72,15155,161,2019.11.26,北,精装,,中楼层(共32层),板塔结合
101104715320,3室2厅,雅居乐花园,98.79,139,143,14020,197,2019.11.26,南北,精装,,中楼层(共30层),板楼
101105328692,1室1厅,嘉天SMART,33,57,58,17122,121,2019.11.26,东北,精装,,低楼层(共32层),塔楼
101105210099,1室0厅,中国铁建瑞园,38.53,64,65,16611,136,2019.11.26,西,精装,,低楼层(共24层),塔楼
101104074514,4室2厅,金地湖城大境同禧,211.86,638,670,30115,283,2019.11.26,南北,精装,,中楼层(共5层),板楼
101106298128,3室2厅,兰乔国际城,89.98,126,126,13981,9,2019.11.26,南北,精装,,高楼层(共27层),板塔结合
101105777602,3室2厅,中海凯旋门,104.99,202,210,19240,69,2019.11.26,南北,精装,,中楼层(共18层),板塔结合
101106120015,2室2厅,曲江观山悦,94.35,138,140,14627,30,2019.11.26,南,精装,,高楼层(共28层),板塔结合
101105928865,3室2厅,西安航天城A区,110.14,159,163,14409,51,2019.11.26,南北,精装,,高楼层(共33层),板塔结合
101105429159,2室2厅,中海东郡,89.3,185,190,20717,109,2019.11.26,南,毛坯,,高楼层(共33层),板楼
101103546932,3室2厅,曲江澜山,137.65,140,152,10171,405,2019.11.26,南北,简装,,低楼层(共32层),塔楼
101106165560,3室2厅,永松路3号院,102.83,111,113,10795,25,2019.11.26,南北,简装,,中楼层(共7层),板楼
101104635837,2室2厅,天兴都市花园,56.72,70,75,12307,207,2019.11.26,南,简装,,低楼层(共6层),板楼
101105051574,1室1厅,西旅国际中心,39.04,45,46,11527,152,2019.11.26,东,精装,,中楼层(共27层),塔楼
101106119025,2室1厅,秦川社区30街坊,63.23,58,61,9173,30,2019.11.26,南北,简装,,中楼层(共7层),板楼
101106324856,2室1厅,恒佳首座,58.81,68,69,11427,5,2019.11.26,南,其他,,中楼层(共22层),板塔结合
101106353967,1室0厅,中海紫御华府,42.31,97,97,22808,2,2019.11.26,南,其他,,中楼层(共32层),板塔结合
101104589790,2室1厅,天朗莱茵小城,91.14,114,116,12509,214,2019.11.26,南北,简装,,高楼层(共27层),板塔结合
101106106792,2室2厅,华远海蓝城,80.51,129,134,16023,32,2019.11.26,西南,精装,,高楼层(共33层),塔楼
101105932841,3室2厅,民航社区,108,121,125,11204,50,2019.11.26,南北,简装,,高楼层(共7层),板楼
101105694700,1室1厅,华城国际小区,50.71,72,71.5,14159,79,2019.11.26,南,简装,,低楼层(共30层),塔楼
101105768918,3室2厅,紫薇田园都市A区,127,226,232,17796,70,2019.11.26,南北,精装,,中楼层(共12层),板楼
101105990567,2室2厅,东方罗马花园,36.03,68,71.6,18735,44,2019.11.26,南,精装,,中楼层(共10层),板塔结合
101106033429,3室2厅,荣华北经城北区,106.78,159,160,14891,39,2019.11.26,东南,精装,,中楼层(共33层),板塔结合
101106197375,1室1厅,含光雨露花园,53.35,63,64,11659,21,2019.11.26,南,简装,,高楼层(共24层),板塔结合
101104678362,1室1厅,华府新桃园,62.7,69,70.3,10989,201,2019.11.26,西,简装,,中楼层(共30层),板塔结合
101106328923,3室1厅,陕西省公路局家属住宅区,91.12,113,116,12402,5,2019.11.26,南北,其他,,高楼层(共6层),暂无数据
101106288025,2室2厅,荣城名苑,89.97,115,118,12783,10,2019.11.26,西南,简装,,高楼层(共27层),板塔结合
101106096304,2室2厅,中海凯旋门,83,193,198,23193,33,2019.11.26,南,精装,,低楼层(共18层),板塔结合
101105523378,2室1厅,第七0五研究所南院,56.42,60,62,10635,98,2019.11.26,南,简装,,低楼层(共6层),暂无数据
101104121691,3室2厅,莱安逸珲,92.12,200,208,21711,276,2019.11.26,南,精装,,中楼层(共23层),板楼
101106365058,3室1厅,新兴港湾,108.63,126,130,11600,1,2019.11.25,西南,其他,,高楼层(共28层),板楼
101106248395,2室1厅,枣园冶金社区东区,71.2,64,69,8961,15,2019.11.25,南,简装,,中楼层(共6层),板塔结合
101106200912,2室1厅,恒大嘉里公馆,78.09,85,87,10885,21,2019.11.25,东南,简装,,中楼层(共18层),塔楼
101106083374,1室0厅,融尚中央住区,39.84,58,62,14559,34,2019.11.25,东,精装,,中楼层(共32层),塔楼
101105994172,2室1厅,紫薇锦程,70.24,94,97,13383,44,2019.11.25,北,精装,,中楼层(共33层),塔楼
101105376102,3室2厅,东方罗马花园,62.99,103,105,16352,115,2019.11.25,东南,精装,,低楼层(共16层),板塔结合
101104307112,1室1厅,紫薇风尚,55.86,85,85,15217,252,2019.11.25,南,精装,,低楼层(共32层),塔楼
101105210844,2室2厅,卡布奇诺公馆,97.2,118,123,12140,135,2019.11.25,西,精装,,高楼层(共30层),塔楼
101105235513,1室1厅,凤栖福泽苑,48,52,56,10834,132,2019.11.25,南,简装,,中楼层(共11层),板楼
101104640792,2室1厅,蔚蓝人家(东二环北段),87.63,114,116,12997,206,2019.11.25,南北,精装,,低楼层(共6层),板楼
101104268570,3室2厅,龙记帝景湾,122.3,152,155,12429,257,2019.11.25,南北,毛坯,,高楼层(共31层),板塔结合
101104979065,3室2厅,中国飞机强度研究所生活区,90,99,100,10978,161,2019.11.25,北南,简装,,中楼层(共6层),板楼
101106185403,3室2厅,万科金色悦城,89,165,168,18540,22,2019.11.25,南北,精装,,中楼层(共33层),板塔结合
101105217051,2室2厅,华远海蓝城三期,80.35,125,130,15557,135,2019.11.25,南,精装,,中楼层(共20层),板塔结合
101105973080,2室2厅,荣民宫园中央,88.8,132,133,14865,46,2019.11.25,南,毛坯,,中楼层(共33层),板塔结合
101104829158,2室2厅,交大曲江新村南苑,99.97,165,153,16455,180,2019.11.25,南,精装,,高楼层(共12层),板楼
101104757329,2室2厅,公园大观,121,125,135,10331,190,2019.11.25,西,简装,,高楼层(共31层),板塔结合
101105712222,2室2厅,香榭兰岛,57.08,135,145,23652,76,2019.11.25,西南,精装,,中楼层(共34层),塔楼
101105232032,2室2厅,台北湾,93,105,106,11291,133,2019.11.25,东南,精装,,中楼层(共31层),板塔结合
101105864587,2室2厅,万科金色悦城,70.6,115,120,16289,59,2019.11.25,南,精装,,低楼层(共28层),板塔结合
101106342508,3室1厅,恒大城,96,151,155,15730,3,2019.11.25,南北,精装,,高楼层(共32层),塔楼
101104644941,2室2厅,荣德棕榈阳光,91,133,138,14616,205,2019.11.25,南,毛坯,,中楼层(共32层),板塔结合
101105041145,4室2厅,龙湖源著,142.64,273,282,19140,153,2019.11.25,南北,简装,,低楼层(共10层),板楼
